order_id,customer_id,restaurant_id,order_date,delivery_time,status,total_amount,payment_mode,discount_applied,feedback_rating
45cdfdce-35e8-4164-9a1a-e15fac2538eb,7e1711e1-885b-4bc4-b465-fcdb902dbf33,ce7dfb42-e3d1-48a1-b705-41da6143c620,2024-05-03 01:28:56,,Pending,32.81,Credit Card,5.39,1.16
206350d4-3aaa-4470-8c32-fd15996851b7,56c63736-d8a1-49dd-840d-a8176bfa5d9d,dfec44d0-1e3c-48d1-8c77-b1d49f331df7,2024-08-26 07:50:51,,Pending,178.29,UPI,0.58,2.43
f4039ec8-3480-4222-b44d-65711bcd62e9,41fa8487-c71b-499f-8ce5-97bc828a8ac9,ce7dfb42-e3d1-48a1-b705-41da6143c620,2024-01-15 12:40:37,2024-01-15 13:41:37,Delivered,129.89,Cash,2.9,4.87
bb4921c0-7fa0-490d-93e8-0353a3fd9125,49e5aaee-c4f5-4190-a454-1593e6f46b75,647b56ce-abec-4ac9-8f26-5c31656b7999,2024-07-15 06:35:32,,Pending,74.97,Cash,9.72,1.68
fe0ff3e0-f615-4ee6-a45b-71bf186f80f7,06687583-d518-49b0-aa1e-6127f4c368ad,f654c38e-30c0-427d-bfca-d77356df6ae4,2024-08-11 14:45:44,2024-08-11 16:18:44,Delivered,186.82,Cash,10.22,2.2
9df7f6b5-c59c-490c-9d0d-829e328540f3,9ecc5ce8-c80f-4aee-9ce8-0a8f6c33440f,3a5198e0-3a34-42f6-94f8-76d06f4936dd,2024-01-10 03:11:29,2024-01-10 03:33:29,Delivered,84.19,Credit Card,15.82,3.64
fc19678d-895c-4194-a2f7-9fe9929ebc4f,012e80c3-5720-4ea5-86c4-5e27dd98fd65,2380df72-5236-42a0-90fa-7cd8d83b18f3,2024-01-13 07:19:07,,Pending,134.39,Cash,15.9,1.16
ac64b360-7852-44e3-9bad-e3b2cf19ef92,457cbf89-4f5a-4d42-a663-a120da10e4d0,9ea1b32a-6670-4e58-822b-2c5eeb05031a,2023-12-11 23:37:19,,Cancelled,164.51,UPI,18.19,3.62
e90e1af9-ab05-47af-8530-59612b2faef5,06687583-d518-49b0-aa1e-6127f4c368ad,15867b53-37f5-4c1d-aab3-046b6a8a9e5f,2024-01-11 11:28:45,,Pending,136.54,Credit Card,12.28,3.76
4b8ffe52-a54f-43d4-b2d4-42abaf434400,7baec65c-19ff-4d68-96b0-c7071e07d317,e030ed39-e81e-4ca1-919b-25f8a0e7c2de,2023-12-14 17:58:00,,Pending,186.87,UPI,4.24,1.57
7988ef49-fc48-4f54-812f-e001202d5981,06687583-d518-49b0-aa1e-6127f4c368ad,b0e1ce9f-30ac-4299-baa7-4e38303dbec0,2024-02-16 17:14:32,2024-02-16 19:13:32,Delivered,149.54,Cash,11.45,1.17
587ed57a-8f37-4bcf-99d6-bd4332328cfb,0859cbec-a92f-4f58-b84d-1246d63f2e45,b0e1ce9f-30ac-4299-baa7-4e38303dbec0,2024-05-07 08:22:52,,Cancelled,186.73,Cash,19.3,4.86
dc13ccd0-f3d6-4bb5-8fd6-5f084d54a84d,f885ccc4-b28b-46b8-8ac3-3daa8f1e5f23,f654c38e-30c0-427d-bfca-d77356df6ae4,2024-07-15 14:17:49,,Pending,14.49,UPI,5.02,2.74
1fbf4a75-0a1e-4e6a-91eb-27c70fcd168e,b1f81226-4b4e-4daf-8284-cea9ebb03e0b,a155b87e-61e1-4325-bbea-98d59d40277f,2024-08-23 01:16:10,,Pending,175.66,Cash,18.78,4.88
f7649bf2-220e-422d-bcc2-89400af5fd8d,aea0c028-8276-40f9-896d-db63c275ec9c,36d29c41-adf3-4fb7-9820-b5926d2efd55,2024-08-01 14:08:39,,Cancelled,193.47,Credit Card,3.8,3.3
6ede1c06-41eb-4ab4-b394-b60845285ffc,41fa8487-c71b-499f-8ce5-97bc828a8ac9,37292d58-42c1-4272-bfca-8c7c9732edea,2024-05-02 14:51:39,,Pending,98.51,UPI,10.56,3.59
da33c61b-7825-4bc3-a21e-26603622a024,3e2be0d1-3abe-4ab2-bbd0-c8119e30a948,9ea1b32a-6670-4e58-822b-2c5eeb05031a,2023-12-30 22:23:01,,Pending,195.52,UPI,17.36,3.33
90373a35-e3e5-44ab-9eda-792c484f6127,33797c35-c6ef-4d02-929b-c85a16675bdd,844f0488-8b27-4f18-9754-e20d2016bcd6,2024-06-24 18:29:54,,Pending,107.07,UPI,10.08,2.5
46c04622-3af2-4ae9-a84f-15eab4fa78ea,aea0c028-8276-40f9-896d-db63c275ec9c,e4eb2ef6-fa7c-441c-af34-450f233d4cfe,2024-10-10 11:21:59,,Pending,192.27,Cash,14.1,2.5
bef0184f-bca4-4286-9b71-a99191f79232,f82e345f-40dc-4ac5-a8ac-7855b6c54cbf,e026cee6-dcd1-4076-a353-7f41b9c0be43,2024-12-02 01:35:03,2024-12-02 02:32:03,Delivered,110.26,UPI,12.92,3.9
b4d2bef8-8af9-43f9-8093-497d5fb58b8d,0332001e-7a87-40d9-a4c9-cf8ef0a38dbc,949e15ec-6c39-44f1-9435-599f8696979a,2024-06-14 01:45:13,,Cancelled,198.43,UPI,10.78,3.83
e0d81c54-4bb6-4b18-9bbe-eea5042b2d72,f02c4f90-ba55-451a-9a04-301bf29e0d9d,1bf58b57-b13b-4318-8eb8-a8ef42ba9202,2024-07-10 04:27:04,2024-07-10 06:07:04,Delivered,50.75,Credit Card,7.07,1.76
c714afbc-2347-4a9f-aab5-ac13a1fb5596,d132c1f9-47f4-4abc-bee3-e6c3b663a996,94bad449-9500-41da-ba13-9890aa4059d9,2024-11-24 03:35:43,,Pending,55.24,UPI,1.79,1.4
640348ad-e663-40ff-9e42-fb6b7008d17e,f5e31a67-a451-48a9-a0fd-a17ac4fa40ee,b01b0970-095d-4c78-a16f-617dee415124,2024-08-14 08:58:10,,Pending,161.92,Cash,8.64,3.98
19602507-3231-4f37-9bcd-f2982ee51ea5,d27084c2-8537-44a8-8c1e-78b610a3002e,6f683d8f-212c-4677-bfb5-5d44a0b026f5,2024-09-01 11:23:13,2024-09-01 12:43:13,Delivered,113.47,UPI,14.51,2.72
b98d1e1b-135c-443a-97a3-10ac72a4f972,64ec2402-9e1c-44c8-8889-edd9498c578d,3bf7ae12-1912-4934-a8e4-d9c850d8972c,2024-12-05 15:43:42,,Pending,100.87,UPI,6.57,3.23
d1004253-bd87-488b-b817-fd04578a2aca,198cc0fd-faa7-4cb9-9803-6c8d2c0fdcae,844f0488-8b27-4f18-9754-e20d2016bcd6,2024-10-26 04:14:37,,Cancelled,164.63,UPI,8.18,3.02
6ce4e2aa-0a61-46b5-94ff-e3e2b96f1482,21a04a39-f319-48f3-b559-bf6079540c0b,0aad11d1-8649-4aa9-adb0-be41a92b0585,2024-05-26 07:16:00,,Cancelled,43.95,Credit Card,10.39,1.39
604719a0-a008-4c13-8b8c-1e11cd154c2a,80fbe5a8-993a-4534-8d15-d451eb35547d,e026cee6-dcd1-4076-a353-7f41b9c0be43,2024-06-20 04:50:02,,Pending,71.11,UPI,17.05,3.18
41c90881-d4e6-4d90-878c-4f9639c042db,1e23b3bf-9b80-4031-9af8-f2a1a0a782bb,e030ed39-e81e-4ca1-919b-25f8a0e7c2de,2024-04-02 13:21:40,,Pending,12.43,Credit Card,1.42,1.88
ba33801d-200d-4488-92c5-4762bec0055a,80fbe5a8-993a-4534-8d15-d451eb35547d,f654c38e-30c0-427d-bfca-d77356df6ae4,2024-02-09 03:34:17,,Pending,180.54,UPI,6.7,2.57
33d827e4-3c6c-4256-b9a1-870195c0c431,f6cbed90-8aa4-40ee-a0bf-2a7b9d249024,359d3037-2413-4278-bb2c-cb9f8ffc3102,2024-04-09 17:35:28,2024-04-09 18:10:28,Delivered,48.2,Cash,2.53,3.28
d92632cf-e155-4d3a-8321-ac4b4bfada88,a0a983d9-80cc-4be4-a5c2-5d854f92eaca,c74bb9a7-006c-462f-bc6f-290f3862dc3c,2024-05-17 04:03:49,2024-05-17 05:37:49,Delivered,145.58,UPI,11.92,1.3
cace1826-ddcd-4216-bd8d-5458f76dfd26,d7d0f533-dde9-49f2-8cca-dbb41bdab1f6,949e15ec-6c39-44f1-9435-599f8696979a,2024-07-11 09:39:22,2024-07-11 11:05:22,Delivered,87.99,UPI,17.44,1.42
79d47c69-2ca0-405d-83d0-0d7c2c0268d8,392453b9-90f7-406a-8640-4f432dcd0ec5,d215c5fd-d0fa-4fc6-97b0-a3b7b0ab5a6f,2024-03-10 23:44:36,,Pending,174.17,UPI,5.02,3.79
a7719e0c-dca1-4141-97be-0c20e9171096,61ada594-b9f1-42ea-923a-93bfc25199cf,71a66d98-b9d8-4522-8269-4aa203a44067,2024-01-11 19:06:40,2024-01-11 20:50:40,Delivered,196.96,UPI,8.16,3.88
51f0aee5-f02c-4f6e-ae78-0467abf05148,ef552261-b65e-4621-aedb-e3b7f4501eb6,0aad11d1-8649-4aa9-adb0-be41a92b0585,2024-07-27 10:42:26,2024-07-27 11:29:26,Delivered,62.73,Cash,18.94,2.89
dfd3ecf5-3081-4dd9-be51-19f51a2d09df,1e23b3bf-9b80-4031-9af8-f2a1a0a782bb,8a8ab81b-b277-4415-b811-417233200d16,2024-11-29 16:17:48,,Pending,50.96,Cash,13.68,2.85
ac9dd704-af47-4338-b01f-bc7fd6e4eb85,457cbf89-4f5a-4d42-a663-a120da10e4d0,e030ed39-e81e-4ca1-919b-25f8a0e7c2de,2024-07-05 05:54:16,2024-07-05 06:54:16,Delivered,135.71,UPI,14.36,1.27
a1ff5a0a-375e-4a70-8219-bf93da276eb5,012e80c3-5720-4ea5-86c4-5e27dd98fd65,c74bb9a7-006c-462f-bc6f-290f3862dc3c,2024-08-09 06:45:50,2024-08-09 07:19:50,Delivered,171.98,Credit Card,17.2,4.83
1d336b08-ab68-4359-8836-792f7eed8881,64ec2402-9e1c-44c8-8889-edd9498c578d,71a66d98-b9d8-4522-8269-4aa203a44067,2024-03-07 11:38:25,,Pending,185.09,Cash,5.48,3.36
8e9c07d7-f9a3-4806-b285-6178bd29fbc1,3e2be0d1-3abe-4ab2-bbd0-c8119e30a948,647b56ce-abec-4ac9-8f26-5c31656b7999,2024-09-06 20:08:44,,Pending,97.56,UPI,2.81,3.48
dfb800d9-d94f-4e32-b206-3c753903892f,d1cdba5e-de0e-4bb8-8ba5-4d181b46fa1c,d31561f4-5fea-4c14-b5ee-be65e133f76e,2023-12-20 13:33:20,2023-12-20 15:07:20,Delivered,198.63,Cash,15.22,3.16
1b91bcd0-c207-40aa-80f2-ad22e1091f78,a58e1bee-2cfd-4af6-b269-9ca32efbb01a,f654c38e-30c0-427d-bfca-d77356df6ae4,2024-03-17 13:14:54,2024-03-17 14:25:54,Delivered,55.16,UPI,1.67,4.42
11aa9dc3-245a-4907-95c6-afbf7422183a,61ada594-b9f1-42ea-923a-93bfc25199cf,3a5198e0-3a34-42f6-94f8-76d06f4936dd,2024-01-14 00:21:00,,Cancelled,170.91,Cash,5.28,3.75
0ff8b1aa-c43d-4bab-89df-f88a788c1589,aea0c028-8276-40f9-896d-db63c275ec9c,b01b0970-095d-4c78-a16f-617dee415124,2024-04-25 21:20:00,,Pending,115.0,Cash,19.17,2.56
d979a19e-928e-487d-959d-65f3b22c992c,f5e31a67-a451-48a9-a0fd-a17ac4fa40ee,d215c5fd-d0fa-4fc6-97b0-a3b7b0ab5a6f,2024-01-28 05:26:53,2024-01-28 05:58:53,Delivered,116.79,Credit Card,6.4,4.61
074236cc-5878-4143-abc4-3243b81e6b7e,0042c802-4ee1-4d21-89f6-2ce4310bd92c,d215c5fd-d0fa-4fc6-97b0-a3b7b0ab5a6f,2024-10-27 12:24:29,,Cancelled,81.46,Cash,2.71,1.42
22771f0c-f5c3-40d6-8562-48216ec9ecfd,f885ccc4-b28b-46b8-8ac3-3daa8f1e5f23,c9a32ac9-3528-4425-8a4c-dd8a0e3e55f2,2024-07-23 09:21:10,,Cancelled,100.57,UPI,19.95,2.99
a60a1e32-4715-49b3-a3fb-80e988b44f95,4ef5236a-ff91-4b40-bfc3-4f91245c738a,24d739f7-460e-4ce2-90f8-d83ad9b89b60,2024-08-09 10:50:22,,Cancelled,189.64,Cash,7.72,4.08
b952b57f-757b-4ae0-bd15-8d9fda79d98f,7e1711e1-885b-4bc4-b465-fcdb902dbf33,50132eb2-d69e-49e8-b00a-755d28a2c0c1,2023-12-13 01:16:31,,Cancelled,104.72,Cash,14.77,2.64
0deaf117-a99f-4209-9cc7-46131a3d8502,c1b250f6-3606-4c43-a04b-17decf705e44,c9a32ac9-3528-4425-8a4c-dd8a0e3e55f2,2023-12-14 09:19:21,2023-12-14 10:20:21,Delivered,141.76,Cash,0.3,4.19
8abe1338-138d-4150-9655-606797797e19,14e4a7fd-de1a-4a11-b4bc-e3363eed29f7,05803d68-0fbb-470b-ba25-fbb04cd65686,2024-07-11 09:12:30,,Pending,96.2,Credit Card,7.78,2.74
69d1a585-28c6-4948-82db-28c52f3b83ac,012e80c3-5720-4ea5-86c4-5e27dd98fd65,c9888536-ed95-456e-8974-afd6ec677089,2024-07-22 09:18:31,,Pending,51.73,Credit Card,19.4,1.24
9448d61e-f7ef-400b-86ab-911db4b0918e,3160c53e-2f7b-4a80-bd4b-7e18777d6837,ed42fdab-67a8-4775-a3c2-3b6900d4f472,2024-11-07 06:19:35,,Pending,42.18,UPI,9.37,3.49
c18961eb-b13c-4d7c-9738-e204624c5081,1a209961-594f-486b-b9a1-71c072363647,36d29c41-adf3-4fb7-9820-b5926d2efd55,2024-11-17 12:48:05,,Pending,15.93,UPI,7.53,1.74
5a84c38d-ccbc-4029-a474-149e99722b43,0332001e-7a87-40d9-a4c9-cf8ef0a38dbc,844f0488-8b27-4f18-9754-e20d2016bcd6,2023-12-30 16:15:54,,Cancelled,131.49,Credit Card,18.85,1.98
6bb4b540-dfdb-4991-be77-21e9204b7314,68acfd1e-5618-4b98-a829-355e637762e6,15867b53-37f5-4c1d-aab3-046b6a8a9e5f,2024-03-26 08:31:18,2024-03-26 10:02:18,Delivered,157.76,UPI,14.21,4.36
d2709082-44e9-4b1d-b8e6-e65fb5b3eba0,ef552261-b65e-4621-aedb-e3b7f4501eb6,1bf58b57-b13b-4318-8eb8-a8ef42ba9202,2024-08-04 19:21:41,2024-08-04 20:47:41,Delivered,156.87,Cash,9.99,4.88
8048eb53-fb0f-442e-92ad-d4bd7a318bba,64ec2402-9e1c-44c8-8889-edd9498c578d,15867b53-37f5-4c1d-aab3-046b6a8a9e5f,2024-08-21 18:26:59,2024-08-21 19:42:59,Delivered,26.75,Credit Card,18.56,1.27
c2a58618-3ccb-42f1-a59b-dbf19912dfa7,1df14ce5-b594-46e7-8911-927e6d406b93,1e00fc3c-c1d7-4047-ad66-07869c92a42f,2024-08-27 21:52:46,2024-08-27 22:21:46,Delivered,74.9,UPI,17.48,4.67
79b66abe-7f3c-4ece-b68e-ec0446d0fd71,150c970e-cba4-403f-a750-6d591e42897a,71a66d98-b9d8-4522-8269-4aa203a44067,2023-12-23 17:27:52,,Cancelled,160.2,Cash,12.04,3.25
de9a0f2a-8280-4357-9d40-a682cb4ee78d,68acfd1e-5618-4b98-a829-355e637762e6,a2efc75f-fe0d-4e95-9b57-30ffaa6fee03,2024-01-14 18:57:56,,Pending,46.82,Cash,8.92,2.0
114b4249-adc9-4ab7-aadb-a981afffb052,06687583-d518-49b0-aa1e-6127f4c368ad,2380df72-5236-42a0-90fa-7cd8d83b18f3,2024-04-29 08:16:07,,Pending,65.65,Cash,5.58,1.84
3d49aae5-d9b7-4be4-9244-a9236f7b4bf0,f6cbed90-8aa4-40ee-a0bf-2a7b9d249024,15867b53-37f5-4c1d-aab3-046b6a8a9e5f,2024-01-29 07:13:59,2024-01-29 07:46:59,Delivered,138.39,Cash,3.68,1.74
1f11c1bf-5691-419f-b3c3-be2c69bed9a1,db2fdc04-c361-4cfe-8255-3a4f46915068,f95aa577-1c0b-4c15-bf82-69aaac0c58f3,2024-08-11 06:49:53,,Pending,69.44,UPI,4.22,2.42
53540104-b0d9-4b09-bc81-1e08aa3fb90a,8bb2be6c-24b2-4531-bc27-659562ed7cb5,1e00fc3c-c1d7-4047-ad66-07869c92a42f,2024-04-03 07:32:52,,Pending,195.52,Credit Card,15.48,2.45
64dcb665-0a8f-47d0-a26c-65bbf5ecff38,56c63736-d8a1-49dd-840d-a8176bfa5d9d,15867b53-37f5-4c1d-aab3-046b6a8a9e5f,2024-09-01 23:54:23,2024-09-02 00:23:23,Delivered,36.29,Cash,8.12,4.33
4fdda0ed-a801-45b5-baa2-bab95fe030d9,d132c1f9-47f4-4abc-bee3-e6c3b663a996,3a5198e0-3a34-42f6-94f8-76d06f4936dd,2024-11-17 12:48:45,,Pending,17.57,Cash,14.08,2.59
086ec8ab-76b6-4f40-a664-c3d74f9e0151,6c0645b3-ffe4-40a4-aae4-6525f7982465,30c3fa39-442f-4b20-9ce2-76189bf7370a,2024-11-26 20:47:54,,Pending,54.81,Cash,9.3,2.18
3890ff34-81e3-4b1a-ae9f-7f02ff4537d6,1e23b3bf-9b80-4031-9af8-f2a1a0a782bb,d1f1baa5-10b6-432c-a32f-41130f005a6c,2024-04-11 03:48:51,,Pending,154.09,Credit Card,10.55,3.69
0a1b5a34-5ffb-43ae-9374-04ad77f921ea,bf443877-13b6-4ad3-8919-ecc6965bf93e,90df8470-e1e0-4147-8d71-bee65b09b632,2024-07-29 15:39:09,2024-07-29 16:04:09,Delivered,108.44,UPI,0.48,4.93
8d98a86e-39fb-4f1a-8262-791aefddd19a,89d15533-c9a0-4429-a048-e1f9c116952c,c9888536-ed95-456e-8974-afd6ec677089,2024-09-03 01:53:11,,Cancelled,20.54,Credit Card,16.89,2.53
c0587748-5a5d-4e79-a662-9eeafb36eaaf,20fb0e0a-764e-49c8-a1cc-50131956f0f4,9ea1b32a-6670-4e58-822b-2c5eeb05031a,2024-09-13 07:57:57,,Cancelled,187.77,Cash,1.63,2.83
0b65c5ea-9ea3-4e7c-b2b1-4055806deb3d,d3a304fa-cf63-4be4-9c33-6364ad1f0e42,36d29c41-adf3-4fb7-9820-b5926d2efd55,2024-08-06 08:45:23,2024-08-06 09:27:23,Delivered,56.27,Credit Card,17.79,4.29
00794ca8-29cb-4699-9bdb-9739c329c8e7,8bb1c791-8d7f-40d3-be72-422f7fafa8b4,b0e1ce9f-30ac-4299-baa7-4e38303dbec0,2024-09-29 16:38:55,,Pending,149.75,Cash,4.26,4.73
77a3265b-ea09-4da9-a7c8-303a78d6f051,49e5aaee-c4f5-4190-a454-1593e6f46b75,64c20721-9688-4d06-8c92-58685f145274,2024-04-12 20:44:37,,Pending,17.3,UPI,6.51,4.49
5d9a8b21-10fa-4dd3-8d55-746c22d9b80f,3e2be0d1-3abe-4ab2-bbd0-c8119e30a948,b417e1b5-f190-4d08-be09-ce3b2d8d2d8f,2024-02-16 23:16:42,,Pending,105.59,Cash,2.1,4.29
41cd9e7b-8bc3-481b-9e79-7054966f24cc,293301b3-e46d-4725-8634-836076813efb,e030ed39-e81e-4ca1-919b-25f8a0e7c2de,2024-10-07 18:02:35,2024-10-07 19:58:35,Delivered,93.16,UPI,17.54,4.74
07e1eb74-045f-4919-aa56-95c11d97a326,4cc2efd8-8a4a-4446-847b-1e8383f165c5,db6f9bc8-cd81-4fe0-ad29-2bea27ae7b47,2024-09-19 09:55:09,,Cancelled,33.72,Credit Card,15.93,2.38
aa4ffb04-7133-447c-9352-f944e33aaf16,fe110556-d07a-4b2f-8917-b611818c07fc,e030ed39-e81e-4ca1-919b-25f8a0e7c2de,2024-02-15 17:01:35,,Cancelled,164.02,UPI,16.36,2.68
5be28d51-f0f2-4964-9d1b-ba243a47e522,f4225bca-651f-482e-967f-a2608b80ed3f,30c3fa39-442f-4b20-9ce2-76189bf7370a,2024-04-24 22:52:19,,Pending,58.47,UPI,15.47,4.84
fb2ea1ae-5fd4-4aec-b909-c1112aaf994a,820dfc6a-67ed-44f3-ab3f-63885c999966,844f0488-8b27-4f18-9754-e20d2016bcd6,2024-04-22 07:39:23,,Cancelled,58.73,Credit Card,0.56,2.99
eb49580a-0ce6-4456-8902-1ff9e407871d,8bb1c791-8d7f-40d3-be72-422f7fafa8b4,05803d68-0fbb-470b-ba25-fbb04cd65686,2024-07-22 04:33:11,,Cancelled,10.4,UPI,9.93,2.26
12e5fa29-f169-4e51-bda0-ec8091d627c6,820dfc6a-67ed-44f3-ab3f-63885c999966,e4eb2ef6-fa7c-441c-af34-450f233d4cfe,2024-10-16 17:36:17,,Pending,173.87,Cash,11.19,3.47
